LOG bench nim-seq=82436 nim-array=43312 c-queue=43269 bitboard=10334 components=9236 simd=11547 inline-asm=9476 simd-masks=1970 masks=7701 masks-simd=435 mismatches=0
LOG bench nim-seq=18119 nim-array=9076 c-queue=9109 bitboard=8825 components=8828 simd=9357 inline-asm=8982 simd-masks=1602 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=7003 nim-array=3689 c-queue=3753 bitboard=8129 components=8126 simd=8412 inline-asm=8190 simd-masks=1040 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=96663 nim-array=48232 c-queue=48007 bitboard=10695 components=9484 simd=11357 inline-asm=9749 simd-masks=2263 masks=7656 masks-simd=435 mismatches=0
LOG bench nim-seq=57412 nim-array=28974 c-queue=28859 bitboard=9385 components=8602 simd=9807 inline-asm=8716 simd-masks=1376 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=21214 nim-array=10847 c-queue=10841 bitboard=8552 components=8266 simd=8552 inline-asm=8330 simd-masks=1040 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=8713 nim-array=4383 c-queue=4484 bitboard=8303 components=8297 simd=8717 inline-asm=8376 simd-masks=1211 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=115294 nim-array=58694 c-queue=58469 bitboard=10544 components=9173 simd=10887 inline-asm=9363 simd-masks=1872 masks=7736 masks-simd=435 mismatches=0
LOG bench nim-seq=57837 nim-array=29169 c-queue=29054 bitboard=9286 components=8569 simd=9657 inline-asm=8676 simd-masks=1343 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=55222 nim-array=27823 c-queue=27709 bitboard=9351 components=8602 simd=9407 inline-asm=8716 simd-masks=1376 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=27070 nim-array=13220 c-queue=13175 bitboard=9164 components=8828 simd=9407 inline-asm=8982 simd-masks=1602 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=121908 nim-array=62425 c-queue=62200 bitboard=10525 components=9154 simd=10868 inline-asm=9344 simd-masks=1872 masks=7717 masks-simd=435 mismatches=0
LOG bench nim-seq=53422 nim-array=26694 c-queue=26579 bitboard=9220 components=8536 simd=9607 inline-asm=8636 simd-masks=1310 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=95111 nim-array=48613 c-queue=48388 bitboard=10112 components=8997 simd=10511 inline-asm=9184 simd-masks=1872 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=20495 nim-array=9756 c-queue=9714 bitboard=8697 components=8716 simd=9167 inline-asm=8868 simd-masks=1630 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=138732 nim-array=71249 c-queue=70951 bitboard=10924 components=9108 simd=10988 inline-asm=9284 simd-masks=1806 masks=7737 masks-simd=435 mismatches=0
LOG bench nim-seq=39163 nim-array=19422 c-queue=19380 bitboard=8907 components=8470 simd=9207 inline-asm=8556 simd-masks=1244 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=81268 nim-array=41536 c-queue=41346 bitboard=10221 components=8700 simd=10307 inline-asm=8856 simd-masks=1574 masks=7561 masks-simd=435 mismatches=0
LOG bench nim-seq=26881 nim-array=12976 c-queue=12971 bitboard=8809 components=8435 simd=9372 inline-asm=8522 simd-masks=1349 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=156514 nim-array=80771 c-queue=80473 bitboard=11254 components=8981 simd=11488 inline-asm=9138 simd-masks=1679 masks=7737 masks-simd=435 mismatches=0
LOG bench nim-seq=17857 nim-array=8908 c-queue=8900 bitboard=8354 components=8167 simd=8402 inline-asm=8210 simd-masks=941 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=91796 nim-array=46624 c-queue=46401 bitboard=11215 components=9440 simd=11592 inline-asm=9725 simd-masks=2334 masks=7541 masks-simd=435 mismatches=0
LOG bench nim-seq=35967 nim-array=17565 c-queue=17488 bitboard=9121 components=8567 simd=9522 inline-asm=8682 simd-masks=1481 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=128840 nim-array=65922 c-queue=65624 bitboard=10924 components=9207 simd=11188 inline-asm=9404 simd-masks=1905 masks=7737 masks-simd=435 mismatches=0
LOG bench nim-seq=57125 nim-array=28893 c-queue=28777 bitboard=9250 components=8435 simd=9306 inline-asm=8535 simd-masks=1310 masks=7560 masks-simd=435 mismatches=0
LOG bench nim-seq=71940 nim-array=35396 c-queue=35173 bitboard=10172 components=9024 simd=10472 inline-asm=9228 simd-masks=1938 masks=7521 masks-simd=435 mismatches=0
